RegionID,SizeRank,RegionName,RegionType,StateName,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
395140,415,"Sunbury, PA",msa,PA,99780.60122167393,99066.30350261065,97819.11637885137,98897.39392057738,101047.08845454671,103723.27610896506,107633.60569978128,109728.18972289735,108684.74773479998,117176.84302731267,120647.98161988566,132716.109936866,140940.8376813097,141312.6054249021,143975.39936476553,145018.87677986536
395175,416,"Ukiah, CA",msa,CA,330476.703462217,319757.41611945006,308397.675728781,299618.5664991963,326357.5784620369,361705.0473788436,382917.4130998214,414337.3836932063,451875.39741676836,481644.11820145714,504495.6762611452,524972.4016767864,592300.3870983238,603679.9409573377,547062.1231936674,521574.41864739987
753887,417,"Hermiston, OR",msa,OR,156414.75822900917,146510.70810461775,138268.72891385652,137698.58364169608,140905.5827034924,147202.83028807238,152076.98805524502,158378.69199027328,167347.47116387356,182477.81766267226,197129.38595964233,216735.66802673295,256302.64309554975,295390.3568870054,296095.54876858863,300844.0583495668
394469,418,"Clarksburg, WV",msa,WV,97576.59213658224,95678.42196853516,94012.51441277005,94508.01230599628,95106.5809819532,96112.95856157727,102075.98809841085,107239.40333234973,111233.33245151206,116389.54133897599,118007.30423481582,122754.0387932841,136054.85513745467,143002.91087755654,146097.33356576963,149881.3503536544
394964,419,"Parkersburg, WV",msa,WV,100198.44724155306,99560.54677859663,98987.3870089596,98564.43097260331,98850.43447137334,99380.24033754888,105992.59476696345,106229.52788850451,106972.96464196606,111987.12759803598,117569.02444898605,122305.4879300219,135801.2440987045,148075.33016987416,153899.65897264273,160603.47816075245
394373,420,"Beaver Dam, WI",msa,WI,151607.14309792125,146145.2287819381,141329.31631053356,141257.68186844236,146228.45645925432,152456.80197505726,156940.7163650406,163658.64419198767,170736.2029266292,181209.40328958418,194303.78218723476,207965.87456815722,235305.66048238295,254786.3468628847,271992.29679511813,289019.21612779645
394980,421,"Pine Bluff, AR",msa,AR,65390.83738970893,63918.191966370876,63993.10306240304,65068.239282314426,65804.76795736088,61522.83043449373,62920.47449725132,68026.8988830725,71844.46036904007,72189.86168877041,75839.87952500505,81393.23169695264,90995.22210878246,96506.78238156826,96166.06912799896,97418.76292098609
394641,422,"Grants Pass, OR",msa,OR,204486.48799916435,186932.02674188276,173325.59216245354,171575.1570591839,183569.87721757797,199905.38513539894,212952.43766088862,232964.90244159327,257897.08861742818,282094.94622784917,289378.3236008437,309032.1323780303,367970.2762193415,401043.3510054476,390691.2013906928,393544.8253507631
394511,424,"Cullman, AL",msa,AL,136801.7334012667,131884.5057358788,128362.80944776289,128964.89931010797,129896.80893697089,136357.6071092218,143423.41207421912,152323.94710501932,157062.46111216184,162381.66501543447,169289.14415080877,182560.6954681446,208304.90582658627,238650.71702781832,240442.34973854877,240630.99911734878
394809,425,"Lufkin, TX",msa,TX,108579.0212331356,107969.88629680935,107284.74327765855,109582.20608277043,110476.55403775105,114760.14041712218,117317.44201876856,120206.45973001847,123479.51074710803,125676.93616995284,138437.9075776931,151589.44006451697,171419.37919225704,190686.5546589792,194797.36207621984,193244.75934708584
395248,426,"Zanesville, OH",msa,OH,97755.92299202514,95923.8782755017,93569.7563600955,93572.81491055367,95565.19192593785,95987.80710256188,99929.55748915048,106385.62473073702,112361.24348613921,118594.66999809083,127853.72499645653,136926.64104045246,157625.876112944,175673.21909899064,182933.42378809702,198932.35294805307
394907,427,"New Castle, PA",msa,PA,87645.14197199461,84520.29650803344,82345.38479662217,83659.10910091315,86156.64483597038,87978.65018590233,89302.95202050055,92790.91575005614,94803.84687103175,99263.97856448013,103528.63304946011,110954.1366565483,125012.29853304655,138342.4729749016,142059.10892585886,148979.9897721367
394925,428,"Oak Harbor, WA",msa,WA,298569.74660734826,279874.21339663496,263485.6649459829,261439.04347548573,272365.72704246733,283913.21263126144,301990.1284805743,338281.849316947,372934.64103866514,404135.37149013905,422605.6075426706,460933.0511084521,565152.1639667404,633988.2626464531,616415.9946962795,626382.3411022499
394942,429,"Orangeburg, SC",msa,SC,106894.45170579886,103131.56742158321,99415.55975458775,97969.86019656534,96046.57510503591,96636.78364812893,95611.99476462172,101278.36260946044,104391.28953804926,110734.2223236289,115288.90589589515,124592.94995811646,148180.10970302738,160475.03608548516,154853.83349690202,161941.87150450697
395212,430,"Watertown, WI",msa,WI,175459.88377294075,169767.07194077707,164389.59604479844,164737.69982100205,171275.99044787814,178948.05830653908,184599.12023516462,192554.82451313199,204045.21666030257,216756.32290840315,231028.2814203445,247440.37325684878,277454.82791331614,302439.3043295821,319930.3517711588,337892.7466287891
394847,431,"Meadville, PA",msa,PA,91525.090450341,90618.54529913317,90422.68970308673,92453.74856393918,94894.00621394766,99583.29141883063,104461.77123212068,106218.94134297555,111554.92679449536,119974.58808097655,120893.32739554264,128811.53463199227,147983.8914145984,158194.39338078696,165640.87322000615,156811.185199225
394568,432,"Elmira, NY",msa,NY,88931.67386073848,91568.43985691234,92970.60313686424,96256.27217543875,99205.33471526684,98837.17023341694,97321.09302722698,98481.14202086047,99418.19272145093,104051.9588467232,107419.83726129665,112743.36462406228,126078.66916728084,137659.84243846132,143887.2809340603,150242.9502109573
394644,433,"Great Falls, MT",msa,MT,158111.8070172094,154331.83017395664,150986.45978766392,155442.00095535978,158468.95733654173,162668.41303598296,167803.34565086928,173332.6367296647,177763.6173126984,185090.56807142132,193563.6293128396,203435.5173731144,233469.97810978768,274141.0164661295,291074.8407873093,310443.6904389182
394776,434,"Laurel, MS",msa,MS,,,,115441.95532934756,111487.20129626892,109394.88984901807,119468.31377702024,120583.6750875031,118837.61782005288,121189.19716479199,125295.57156427896,130737.76783932076,143633.7191053438,154929.00541620757,151356.53707960006,151214.99390698757
395042,435,"Russellville, AR",msa,AR,120971.27328316862,117914.28722373466,116229.1833274061,116965.74838432304,116935.19242128897,118831.29732593975,123510.09206688342,131428.99176815271,135533.52930615962,140519.06478077592,143211.44439280897,151451.97078225142,166111.8810075134,180844.67034257736,185970.044065656,190706.1381984644
394704,436,"Indiana, PA",msa,PA,96528.20468377987,95530.647166641,97103.47135291871,98076.5817027682,101183.54676318809,105620.97738003335,108545.24185580487,111647.18482768442,115296.20995584532,115190.19189265194,118334.57462878448,123808.26449603138,134807.90796089073,141893.42481627778,146876.95232704186,155037.54806977484
394859,437,"Midland, MI",msa,MI,127645.82366782466,121559.33230477989,120001.21567041714,122584.17575043358,132463.6552463241,132618.73011249557,137977.12150699922,142235.89894387414,144951.14242265458,149919.39953112343,160958.97057525243,173467.2394219972,196071.8590586362,214930.21042897264,226108.29871993372,237163.5826202945
394755,438,"Kokomo, IN",msa,IN,82272.54683141492,79445.73515087484,76938.38963497305,76964.13858175198,79957.22664297359,82933.22568682821,87155.773861816,92416.60661175387,97853.80353513616,105724.40755416443,113333.43549701227,120986.5254013057,137301.52883917533,153817.92729075326,159756.2745796543,170899.6124258353
394395,439,"Bloomsburg, PA",msa,PA,169395.01603353766,168333.599798699,166688.10242041285,166914.96012916128,168872.64748408663,171733.94893431934,172259.26362331444,178115.4185183492,179601.61008619904,184538.25745777795,193000.515690492,207366.57105493973,222692.93948958445,233321.43061313036,239794.2091061788,240925.60488650037
394941,440,"Opelousas, LA",msa,LA,123009.79356867634,122184.0858915506,125449.51068284402,134159.06156155642,132570.1659287143,135106.10470793725,146892.02222173195,148861.02609150734,146952.79482311217,143248.73658095466,153287.4199222924,152812.96704594992,152325.63919843925,153855.78736376655,154748.33685785488,140477.99107407476
394675,441,"Helena, MT",msa,MT,199407.61136777847,193593.32631760024,190220.29239272326,195184.60670742928,202214.10817410212,208352.62712705563,218236.40673248353,231393.44534319462,241573.16552407297,254907.7501695926,269645.27952508046,291211.09462804237,357004.54668626934,423684.6530079879,429780.9493224404,449948.3529371358
394744,442,"Key West, FL",msa,FL,,,,,,,,514620.5212502582,539399.6461901547,560152.8532902431,575151.5443582294,608398.3673911601,722351.01334617,937004.2459449632,975669.4099960029,995133.3193671341
395145,443,"Talladega, AL",msa,AL,107491.15343839902,102542.67485954553,99065.07978144493,99065.87588827794,96082.87249189417,96986.55817380089,97238.96070111018,101338.2430631286,104710.0225264982,112843.83935050447,117626.27191146382,130316.54740732031,153394.92069019747,167804.92604635813,167789.65790023832,174224.77740747755
395133,444,"Stillwater, OK",msa,OK,123585.94506419297,122845.50505159392,121573.08487497742,123854.34469573328,129152.07331695624,134351.1491409917,141616.74918686858,147400.41606593746,149936.138217032,156502.97687185096,163235.1506212096,172378.67997173936,189908.79701852778,208810.849439326,215732.9119888175,223474.5160938292
394489,445,"Columbus, IN",msa,IN,135492.71458786132,132958.54078326336,130956.79780099384,132011.29562112738,136562.49529896467,139988.1344688095,144258.77165935462,150292.24587153626,154689.24224225737,162718.34688870516,174336.59848771672,186902.34831748842,208471.25510202188,233391.5655188009,246923.22964405303,260232.60068805874
394345,446,"Athens, TX",msa,TX,138324.64082137888,137589.44966133335,135575.5680972516,137677.70686266365,137969.36379330675,143330.43508408192,148225.57238803752,154481.3264939085,165038.4988834847,177665.46595289782,183334.30859858252,195670.46697925546,239330.32716637282,276553.94525838055,273213.75546755746,272298.8439408117
394452,447,"Centralia, WA",msa,WA,175788.224374552,167710.1048955877,154809.18234402916,150676.5396945005,153295.62304462361,159157.37344802482,167988.12416158724,183305.02011720088,203102.42802859723,229288.91949427317,254277.91195339235,291459.2743889476,361902.7679426632,412434.811400452,406730.79196545755,422346.5354235235
394822,448,"Manitowoc, WI",msa,WI,125888.54830774148,121796.73428231462,118196.63645017782,119616.40704170098,121611.18813756398,121866.50515171861,123346.13405808127,127637.23975370858,130584.77251490485,135961.79914248502,147612.05321309832,160007.0051463232,181616.27951779016,201138.39347753747,216447.40120728794,236927.08556771558
394682,449,"Hinesville, GA",msa,GA,160760.1412994191,150037.80162919013,139754.98880120105,137639.01720509818,136901.02123640166,136255.2664459747,136868.37859359765,135738.67271374582,133981.37864697922,139974.77470804928,147990.9149441618,156956.68615879264,175755.78917441572,212166.3105818164,233085.40274118565,247947.29426896886
394541,450,"DuBois, PA",msa,PA,100334.05233660771,99057.18614763622,97676.93030825828,100495.65960982027,100779.42687320978,101921.50965806782,105274.54926291968,106940.30095668686,122502.46317678422,125256.95924709673,123928.23119623249,131894.38200437123,148778.61723390108,146200.04329198378,142834.54289498084,134122.9642363631
395205,451,"Warsaw, IN",msa,IN,134325.7552396725,132394.8920837335,130961.7184766719,132803.65556689983,138102.84447784207,141299.8392078949,147831.9126481942,153592.1661046405,160010.59595611875,171010.43151879884,183042.99193842057,195057.9917015439,221655.79974171196,249086.21367680884,259901.76956742513,268508.70425319
394986,452,"Plattsburgh, NY",msa,NY,126565.02458504861,123556.6492741006,121817.65603767803,120526.64131596788,121728.36544911384,124517.05347120824,125938.98059469687,128235.3400420908,133470.9232993714,138269.23491085647,146082.94771003927,154745.93709823518,171882.54863211812,190880.2970130136,198669.18369907173,209806.48264456668
395126,453,"Statesboro, GA",msa,GA,134276.31744825156,126006.56833900597,118109.06213649288,116717.10826821152,124276.13376049888,129575.11508808141,132672.3278426676,135687.1689800792,140927.28612365594,148537.75306640065,154494.28599139993,163132.50787595435,185794.2566527212,219760.24894539625,242212.2301170408,268016.3845751376
394445,454,"Casper, WY",msa,WY,,172766.09960206263,171534.25524088042,178698.78506164174,191207.33769018762,199590.45912823683,212909.03454263127,211370.6907553172,201253.21148222135,199558.59347336428,209122.93177021467,221432.4848182036,240984.183062371,262803.4518553219,276687.95697567996,290401.98822292214
395231,455,"Wilson, NC",msa,NC,110621.19631080389,105474.30075392644,101806.13344577397,102151.81705313548,102833.23921272713,109088.6592297756,109026.89469050492,109520.5898108871,113543.85075104835,120095.97555367101,125785.42507416988,133877.98814319403,159043.43122025288,190876.7073764345,209183.4297178849,217177.16844119714
753881,456,"Glenwood Springs, CO",msa,CO,352869.15351233725,343570.8060920646,335054.7197812284,341948.6439695334,372342.05766215624,408685.9626395767,447622.9440891204,475743.042522556,499478.68753605156,528364.3212147873,546006.6474648969,570978.3794873696,694039.4688968395,830474.4934337247,860775.5627235306,920445.8065151033
395085,457,"Seneca, SC",msa,SC,,151126.45544582634,143716.0999779283,141561.60271488663,140289.3311272063,140861.4980510256,145092.68433682516,149382.60208891757,153127.74109324176,158344.4837379311,168141.34219908467,181906.9051261902,218366.49591267892,252003.77822452804,261203.88792342637,274529.04915707774
394866,458,"Minot, ND",msa,ND,179566.40693303,186718.05179761074,199381.58534832692,220267.78378908537,256521.03808605392,260359.34198948255,260184.9350765273,244960.99512640174,229776.96691801635,207967.9564793416,199746.69272690095,201450.77314963588,213972.1971181923,227630.81745318195,246164.18061063005,251252.90406389206
394936,459,"Olean, NY",msa,NY,92798.43787764851,89620.43782507737,88013.8505436377,86404.14625915073,85669.25750225296,87142.2794265255,86552.59529269084,88577.68385318412,91183.07482598668,94026.19913730815,97770.193912355,103696.5540937993,122802.49832925155,143636.46739470836,148697.9052022864,156323.09845885207
394465,460,"Chillicothe, OH",msa,OH,109152.40391163171,106882.061025986,104721.96655688713,104289.08557909842,104281.38879842171,103402.13976447216,107339.38658322774,113676.40893238055,113978.82317424437,118546.09590381272,127609.88570650079,139245.94842891904,158466.13006455367,172839.16200209875,179357.81538753523,192308.2000830633
395077,461,"Searcy, AR",msa,AR,121939.22350233902,120815.61897176834,119694.09250194191,121010.86115697894,120933.38378998214,120395.86755675037,123982.24608995987,127761.32190174753,129670.45752297471,130670.6404523371,132902.29496868895,138729.02890914626,156160.3049113646,173095.90531487824,185414.69295176468,192711.48665435356
394638,462,"Grand Island, NE",msa,NE,116053.9695267286,115825.32130403574,116846.51955956355,120755.75065786923,126412.31635284053,131963.9233530356,138375.9824605107,145763.81488309128,151401.79012835523,159082.58610171554,167875.51746314633,178383.47970499969,200273.18216376705,225373.28131453696,231980.81583095016,241591.9597487099
394994,463,"Port Angeles, WA",msa,WA,237760.5088209331,220642.195116806,205989.88707490824,201738.63906330473,201470.20892323353,207730.88419135628,218662.41187309506,237418.35250748144,262551.8247834653,291416.6249878626,317104.7791599042,344175.16771826294,411851.0952306604,476808.305801715,469315.38919402886,486137.68756297213
394350,464,"Auburn, NY",msa,NY,120968.26544506072,117735.62639674911,115664.16302204477,117148.05730900512,120923.73097309012,123651.97928411962,126199.86601059948,128098.2005253093,132065.67795410604,137556.81400458666,141151.08060667486,150830.62647144156,173090.65961934856,188578.56576442867,198972.7932068441,217071.74952068913
394699,465,"Huntsville, TX",msa,TX,147102.12304573588,145731.82699695724,144046.45730300748,145178.64790442752,145494.34828800175,153132.0646849743,162509.1838662516,173009.42378223684,179621.44858335782,190483.43867358076,202517.46247983607,216468.1684824408,244539.59114792896,281030.2229750909,275923.144633496,270582.50004702515
394738,466,"Keene, NH",msa,NH,179267.72808930025,172559.31204858882,168892.89058303714,167859.06011709548,166947.9749143428,169920.48831425433,175793.44233588292,179167.34469049668,186098.30935569142,197466.19283972718,206904.5717848159,223806.5460143122,267724.33854900696,310362.6650037745,335893.2382487975,358946.724502698
394674,467,"Heber, UT",msa,UT,386267.32591447065,358504.92269392364,339990.1953897459,347778.5639299524,381106.3556911201,406805.84174161154,453756.3875089553,500070.1743314034,545643.1483116405,596795.8143930837,638060.6024768361,699186.393249807,887708.458424212,1091066.198771766,1063835.7879216492,1104113.120868561
395010,468,"Quincy, IL",msa,IL,124612.276913886,119343.10390273028,118407.26554943963,120257.37128510965,125219.19439801127,130391.85923681186,133083.09673641482,139317.9175355478,145541.3424110662,143522.1162014646,148691.67860784804,154371.73406376093,163213.19831693475,177538.32008002853,185069.7132587583,181324.39408757872
395062,469,"Sandusky, OH",msa,OH,133951.1553816298,125627.48244389246,120308.72312273663,117156.7138134634,118549.08644184023,123265.81221525006,126068.81225692572,127772.66473556851,132267.61865130067,138238.5464023219,145623.31475733838,155506.61253379556,177245.93782398282,195622.4755400845,205226.37486498873,219799.75170047395
394593,470,"Findlay, OH",msa,OH,136516.11240956938,130997.14378967187,124257.26486362569,119673.52431418125,120536.41098483716,125500.92261941644,131687.28436839968,138511.16420527073,144991.65579255432,152176.31146923118,157237.57380111123,168337.74983835893,187626.09392969133,204228.46335999956,211973.47121358046,225826.71025441133
394614,471,"Frankfort, KY",msa,KY,126003.550858818,124466.06805577659,121712.03751712824,121670.77955624879,119787.8568948116,120307.61738968006,124544.13810542504,129972.98476280565,133912.88632638217,139645.087244077,141851.89411807558,155695.57475083208,179231.37678720977,200103.10956058124,209906.59314751314,223632.46862544422
394516,472,"Danville, IL",msa,IL,60896.39483521251,58224.3523919693,56403.996420753334,57103.20705939669,62957.52032276333,69167.71188812003,70055.25390144264,72875.05314122536,72506.75552061685,71863.7448177206,73239.89660561045,74316.55214359595,81142.96075470714,86686.73216153427,92943.3222254727,93829.89807859733
394298,473,"Aberdeen, WA",msa,WA,159067.83719910757,146129.92030679403,136833.9531746104,135717.9902691238,133550.07634121933,131440.64134094908,135316.5288705572,148576.20964861513,164064.5389655601,186996.2504985117,210316.23140014044,238621.67076851116,296128.4836583983,333923.27150211966,326178.4049912487,330163.4755439561
394999,474,"Portsmouth, OH",msa,OH,,81015.8306223827,83571.68520032354,79352.39150072499,79058.47070963179,79132.71253172278,79700.1660188519,78425.30254346697,82671.63817976126,82478.81804165256,88868.33636995318,91988.92267199763,101986.82108728105,112072.3172022414,115361.18908600231,123736.16975969142
395106,475,"Somerset, PA",msa,PA,115146.84587412416,112906.74451708916,110871.19653151977,111077.81995684032,108453.30213320261,111109.75023277251,109999.5556273462,109027.5136973136,109808.35580202065,113079.82926935518,116478.82007090766,124946.38816203678,145199.91207871924,162280.24746335947,166553.50164494666,166451.8162198326
753928,476,"Wisconsin Rapids, WI",msa,WI,122238.98650283068,119816.69944979566,117184.63531164406,116977.21558034867,117614.3010728869,117453.65444552262,117763.38859627482,120938.9114645749,126347.26184651436,135754.17418248346,145693.05205308818,155833.01835619038,165756.1909808248,181872.85877903222,195619.6113522662,208330.70567421438
753893,477,"Jefferson, GA",msa,GA,157878.95872062512,146366.69506758146,134106.45913827638,131256.54598336873,144818.91432788054,162185.33979298934,175764.24473824367,188540.56103327483,203555.1087151363,222016.35081554553,238955.85447073088,256285.29637523086,305769.39206256653,372314.0333663034,378675.7581921126,395017.7052152522
394736,478,"Kapaa, HI",msa,HI,402028.828992724,388500.7547503588,380887.1336374877,388588.0855337367,434062.7925229808,484078.04044104664,521782.0361856174,548695.1324277672,573741.6184144759,607644.3394432623,636327.3330383374,676762.8983085585,771235.9899868305,914378.2279260572,969808.8745871732,1021031.7285788795
394955,479,"Palatka, FL",msa,FL,102561.4776011252,93177.18985450933,87274.86069764553,85932.78732923686,85752.09501136707,86340.26775068855,90177.0140377665,96157.4444734697,104083.3835386368,116619.59013087105,132830.67517226347,150638.56366987593,181924.0847571861,212976.73229577346,215006.88988743446,222503.3727458222
394626,480,"Gallup, NM",msa,NM,,,,155409.82962347663,155474.03444020465,157691.29416864205,160820.89625197885,157359.37928892547,150495.72060621713,158810.84818693422,170206.12107288197,183369.626460826,200171.04062307396,207517.90282035593,207529.50636408015,213203.12217981016
394683,481,"Hobbs, NM",msa,NM,,,,,184938.0585786887,208778.35591848832,215844.48087480073,209285.04318383033,206293.05869491442,212846.0662804501,225594.71877498194,238292.96318318284,235313.04243691158,212221.5319539431,194478.69026171323,183457.79963834854
395088,482,"Shawnee, OK",msa,OK,88993.9972460876,86922.45859078002,84491.9808367466,84713.8994818967,87402.83428662957,90460.44549807953,94561.19504482024,96837.7564876671,99298.03809298955,102710.65169906295,107927.23607649781,123388.98046726706,141769.7401003345,162186.7617722655,169823.72070359244,179872.13453273906
394884,484,"Mount Airy, NC",msa,NC,114484.28907747433,113934.79698419536,111662.17042532672,112299.88697058735,109823.20956545847,110672.14751789479,113911.16913255234,117210.47963753926,120186.67500300443,126251.02511068597,133043.18759490454,142578.65169881406,170870.06214950516,199457.62972071406,206320.43715362917,220560.44684097465
395132,485,"Stevens Point, WI",msa,WI,,142815.44798870012,141706.30594763372,142311.7595939072,148477.56369798997,159422.44230075265,165378.37912631166,174140.8838558291,183453.54346521493,193371.98938140238,205910.77635464395,219809.5704609237,239409.42845952793,255540.35718177664,272806.466012633,284674.6193190568
394647,486,"Greeneville, TN",msa,TN,106118.47005091894,103919.6916867828,101744.2916623275,99385.5705046887,100242.42292913438,102498.03969564081,112831.25075678823,119059.64123365052,124777.30504658581,130470.07288044707,142083.4084365633,152657.22135747471,181224.5936307723,208920.56766918814,218532.83329732905,239084.41614795194
394655,488,"Greenwood, SC",msa,SC,87443.85610265576,82269.43946601955,79469.75877655872,81581.23757933067,86012.78682445377,88251.64109475818,92774.42119086406,99148.02817511518,99222.52451621776,103910.70678139712,111607.93817695584,121967.58264024566,139924.33063852976,158063.21043631813,166004.0759154403,170287.9877105759
394764,489,"Lake City, FL",msa,FL,130116.76583783387,119761.20184800708,112248.45934953734,109686.72303789014,111974.86277274835,115516.19458478276,119669.02789543643,126172.23354560426,134218.28457955952,147654.0552584428,155191.7485258591,172308.39111915225,204080.1179329277,246739.7003713748,254579.74198733247,266880.74695231696
394752,490,"Klamath Falls, OR",msa,OR,144140.73503937628,133470.89233770026,124603.66174282733,121776.94373538166,126500.4373429041,133937.48186793327,141021.1384261947,151109.06445693944,158347.5605283435,173187.38201025678,185240.71979615334,201268.66283108943,244122.57562507453,280959.69420933427,287554.48501918674,297636.83853145613
394877,491,"Morehead City, NC",msa,NC,256275.1386241631,246675.09780091178,238476.26503699867,235229.56920244743,236960.0399877831,238468.40075033906,241671.62407320042,252166.9916309119,260481.35083573882,270774.6370284049,281332.89499533776,297629.7716329761,354314.0029912871,422895.82938748045,448656.76265993033,464800.9015671692
394472,492,"Clearlake, CA",msa,CA,134928.03717446723,129533.47240852406,122426.08891535562,123248.00965464901,142715.2427301441,164628.81115740375,181349.1054348473,203592.28756794226,225283.14955714587,248560.87712084272,262853.80285077845,272916.99657449813,315092.42140251293,345414.4203803753,325830.6979892111,317561.74031198706
394305,493,"Alamogordo, NM",msa,NM,,,,,,,,121779.50432330919,123833.33102832003,129145.94540440333,134197.14924688454,144196.51192198592,163892.93633204742,192160.2165307412,205697.82169463128,216369.10034586446
395027,494,"Roanoke Rapids, NC",msa,NC,68023.89294101494,64931.71287949703,62356.600741269154,61576.15126697842,59954.81302251465,60223.09975241852,61791.95024252387,62348.30938133839,62799.151728545105,66787.26501815092,69217.0189978621,74001.2235755567,88554.69133397347,98139.53100454358,99566.80503142897,99461.77225556521
394587,495,"Farmington, MO",msa,MO,,,81027.87839269047,80867.5266857276,81763.1578046125,86663.68081518456,95190.13021668817,107672.54628334101,110953.50891731669,115015.54403562611,120798.76566014171,129254.35660701925,149979.07855494966,168564.80824988452,173915.0153938092,181562.41635160008
394897,496,"Muskogee, OK",msa,OK,89517.72885689625,88400.58601732193,86789.36087876545,85402.6469950308,81526.86931632606,80410.61472291609,81827.46823809406,89103.21531521511,88159.4328057053,90373.50487627205,95233.43806846708,104380.59547843692,121359.16250155238,138773.8294745397,144082.9094179758,151870.96483941216
394826,497,"Marion, IN",msa,IN,78081.79970247259,76211.446520823,74758.06626291982,74922.00381258671,74313.45460960036,76243.34553674424,78376.66711527038,81454.07530021064,82768.16423495246,88095.8433047381,93802.26552025737,98467.77987033721,113136.8425113603,126497.39778767462,129397.04414809716,138316.5664435095
394586,498,"Faribault, MN",msa,MN,182228.0321987802,171493.75012574563,159988.15535251386,156404.08931414862,167533.24224241546,178251.31583807085,184326.26602155855,198201.0870012252,213729.12641048533,230906.7727255451,243143.80738573745,258289.02178981993,288999.28701961436,317862.0343925226,324161.4186436914,334194.2331282461
395021,499,"Richmond, IN",msa,IN,92580.25957041219,90203.19058829168,88984.39716323085,88091.717984762,87653.24481199081,86506.43068633504,84443.1501903684,87968.83465490343,92488.26701753202,97331.41450670752,101561.54932665684,107418.64805608691,121294.91845722462,136311.69496394627,143004.820975934,151038.9342785594
394829,500,"Marquette, MI",msa,MI,107126.57068076335,110417.5083550152,115183.11824481934,123545.8704791767,130927.21491652641,131119.4806518947,129660.65412045945,132696.72812367833,137886.89104766116,144649.63789372952,151320.04576046622,159724.55842321113,182185.9111606823,207475.9115621387,217918.74230935052,226545.65848364463
394922,501,"North Wilkesboro, NC",msa,NC,99105.74732598763,91693.49044327601,84943.74947592767,93616.88407263013,103104.00912398742,106826.51368004245,109355.0341041106,114742.09546106048,113865.44855901586,116491.50320257829,127816.17273715383,138880.33551194877,161277.8325176284,183585.91148664334,195287.87349950275,201498.41260653865
394885,502,"Mount Pleasant, MI",msa,MI,,,,108310.30071613635,115228.63433135887,126568.16595136105,134601.10778333887,133767.2832653329,140278.73275454476,146085.52514294794,157425.70870914453,170823.0459480716,193003.13764814788,211832.72634770887,216363.5587219411,221432.7595752276
395024,503,"Rio Grande City, TX",msa,TX,105931.0326769129,104235.23320149207,101522.15057199815,101382.93774915079,106829.75297983947,118490.09589179543,127244.57753483624,125284.39276183098,121536.71987850236,122807.30885553871,121072.34803727386,136855.3172797888,160722.0483117404,160034.99338616186,141654.958624686,138766.80906962013
394827,504,"Marion, OH",msa,OH,81609.22291574517,79900.15119857418,78224.7875728419,78433.53008717688,78243.33811558037,77517.48761426943,80218.61393916354,85923.14787811428,89646.4706721753,95571.13490994972,107051.83334096528,113728.80318146532,133443.08951372898,147250.6836962432,153357.0026442587,163340.02299902434
394360,505,"Baraboo, WI",msa,WI,175328.62381262812,169483.5126820353,164416.914809242,164584.09702344026,169937.70536387825,176208.2500648501,182940.28731886344,195439.301215361,204953.17686546055,217580.60719426235,230025.66590831953,244786.28295893632,275297.3182794145,302663.5711339372,318820.65539731615,329175.23676643585
395016,506,"Red Bluff, CA",msa,CA,,,,121928.00523979629,138744.1656309969,160675.46361816055,176971.16825781285,189245.91218606275,201204.01972676112,217610.85815381134,237224.47740389363,259692.9949874979,302064.1957180804,331581.87656953087,316108.92105524644,318003.6502448817
394825,507,"Marinette, WI",msa,WI,104553.15946221606,96459.39665764407,91496.76593615935,94491.41174038402,96172.59345610336,98036.63021622866,101446.6746175459,105326.7975316923,106757.95616281994,112923.34249647136,117816.89633584801,127657.30178089096,151001.64909386498,168185.4475250305,178307.13672542621,186851.64343283334
395040,509,"Roswell, NM",msa,NM,123399.64574095681,120887.96619423239,117415.40084401034,117926.37262118468,116426.60200317677,119821.78917614488,117493.10273251696,118999.63496304973,120457.39066872855,126041.86307868258,137814.49733994302,151442.5417908112,169673.8929078659,178815.668029402,169767.34856523923,167005.7909330591
395092,510,"Shelton, WA",msa,WA,204844.00637593784,192856.5762105107,179833.59889897646,175839.25225560437,176580.0409969186,180338.94759095288,188080.25223891673,204187.991549734,228606.83676175936,260529.77170188786,284873.59782957553,319690.76430575445,399654.9551035657,451047.3284130523,438079.1672269546,451178.27693201235
394540,511,"Dublin, GA",msa,GA,109818.26675472973,101960.53404108236,95667.76163108659,92922.40314962865,92554.07804046012,93228.86832857876,95958.4903795113,100654.30464335416,104772.9510057076,111270.44691358629,118782.54814350052,128134.89507289855,144371.30569786273,159380.94537849323,163434.24646486063,168829.06611280734
394899,512,"Nacogdoches, TX",msa,TX,135237.0711164771,133073.1947325388,130996.42014620737,132270.61557676262,132294.18218769148,135717.0463065089,138798.7457580841,142865.75419067606,145623.1549974446,147979.13508284392,154699.33739464442,167221.4627466549,184572.62343771337,207557.09754181036,213276.09678346047,212994.47877240693
395105,513,"Somerset, KY",msa,KY,56809.52601477015,56901.64686529016,60443.71228624543,64573.754764653866,70429.66634663816,70774.99934322812,77012.59561098738,87763.3692642501,95956.08086723466,106213.00730731897,120237.75110330724,140426.03027654288,158082.90984388252,171985.2538952783,172642.3367086071,171055.81534672057
